serial_no,facility_name,provider_type,state,lga,city,address,phone,email,accreditation_hint,latitude,longitude,geocode_status,source_url,extracted_at,source_code
nhia_hcp_0855,OLUTAYO CLINIC & MATERNITY,clinic,Kwara,,,"SANGO, ILORIN",,,NHIA directory code KW/0144/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0144/P
nhia_hcp_0856,Omolewa Hospital,hospital,Kwara,,,"Gaa Odota, Ilorin, Kwara State",,,NHIA directory code KW/0202/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0202/P
nhia_hcp_0857,Omolola Hospital,hospital,Kwara,,,"Opp. Govt. Sec. School, Along Jebba Road, Ilorin.",,,NHIA directory code KW/0015/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0015/P
nhia_hcp_0858,Oorelope Hospital,hospital,Kwara,,,km8 Apata Yakuba Along Kwara Poly Ilorin,,,NHIA directory code KW/0006/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0006/P
nhia_hcp_0859,Ore Ofe Clinic & Maternity,clinic,Kwara,,,"Isale-Maliki Street, Balogun Funlani Ilorin",,,NHIA directory code KW/0102/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0102/P
nhia_hcp_0860,PENTACARE HOSPITAL LIMITED-KW/0,hospital,Kwara,,,,,,NHIA directory code KW/0480/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0480/P
nhia_hcp_0861,ROLAKIM HOSPITAL,hospital,Kwara,,,"OPPOSITE ST CLARES GRAMMAR SCHOOL, OFFA, Kwara",,,NHIA directory code KW/0109/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0109/P
nhia_hcp_0862,Royal Care Hospital,hospital,Kwara,,,No 1 Ponyan Rd NNPC Pipeline Gaa-Akanbi Ilorin,,,NHIA directory code KW/0111/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0111/P
nhia_hcp_0863,Sadiku Hospital,hospital,Kwara,,,"16, Abdulwahab Folawuyo, Unity Road, Ilorin",,,NHIA directory code KW/0039/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0039/P
nhia_hcp_0864,Sarfam Medical Centre,clinic,Kwara,,,"No 34 Fate Rd, Ilorin",,,NHIA directory code KW/0101/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0101/P
nhia_hcp_0865,Sobi Specialist Hospital,hospital,Kwara,,,"Alagbado Okelele, Ilorin",,,NHIA directory code KW/0020/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0020/P
nhia_hcp_0866,"Specialist Hospital, Offa",hospital,Kwara,,,"Offa Town, Kwara State",,,NHIA directory code KW/0087/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0087/P
nhia_hcp_0867,Surulere Medical Centre,clinic,Kwara,,,"47 Alikinla Street, S.K. Dan Alhaji Quarters, Ilorin",,,NHIA directory code KW/0051/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0051/P
nhia_hcp_0868,Temitope Hospital,hospital,Kwara,,,"Sabo Line Isale, Off Amilegbe Road, Ilorin",,,NHIA directory code KW/0001/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0001/P
nhia_hcp_0869,Tobi Hospital,hospital,Kwara,,,"Opp. Stadium Shopping Complex, Ilorin",,,NHIA directory code KW/0041/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0041/P
nhia_hcp_0870,Tolulope Clinic & Maternity,clinic,Kwara,,,"Off Abdullahi Mo'Hd Road, Tanke Iiewe, Ilorin",,,NHIA directory code KW/0046/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0046/P
nhia_hcp_0871,UITH COMPREHENSIVE HEALTH CENTRE,clinic,Kwara,,,"ESIE,Kwara",,,NHIA directory code KW/0140/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0140/P
nhia_hcp_0872,University of Ilorin Health Centre,clinic,Kwara,,,"Ilorin, Kwara State",,,NHIA directory code KW/0094/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0094/P
nhia_hcp_0873,University Teaching Hospital Ilorin,hospital,Kwara,,,"Ilorin, Lagos Road, Ilorin.",,,NHIA directory code KW/0027/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0027/P
nhia_hcp_0874,WALE CLINIC & MATERNITY,clinic,Kwara,,,"OFFA, Kwara",,,NHIA directory code KW/0025/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0025/P
nhia_hcp_0875,Yusjib Industrial Medicare,hospital,Kwara,,,"35, Ajase Ipo Road, (opposite Oando filling station, offa garage), Ilorin, Kwara State",,,NHIA directory code KW/0198/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,KW/0198/P
nhia_hcp_0876,174 Bn MRS Ikorodu,hospital,Lagos,,,"Ikorodu, Lagos",,,NHIA directory code LA/0579/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0579/P
nhia_hcp_0877,403 CMD Medical Centre,clinic,Lagos,,,"NAF Station, Shasha, Lagos",,,NHIA directory code LA/0512/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0512/P
nhia_hcp_0878,445 Nigerian Airforce Hospital,hospital,Lagos,,,"Sam Ethnam Air Force Base, Ikeja.",,,NHIA directory code LA/0510/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0510/P
nhia_hcp_0879,68 Nigerian Army Ref. Hosp.,hospital,Lagos,,,"Myhoung Barracks, Yaba, Lagos.",,,NHIA directory code LA/0507/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0507/P
nhia_hcp_0880,81 Div Hospital,hospital,Lagos,,,"Dodan Barracks, Ikoyi, Lagos",,,NHIA directory code LA/0509/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0509/P
nhia_hcp_0881,A. B. 10 Hospital,hospital,Lagos,,,"2 Adeleke Odunuga Close, Harmony Estate, Ifako-Ijaye, LAGOS",,,NHIA directory code LA/1283/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1283/P
nhia_hcp_0882,A.B. Specialist Hospital Group,hospital,Lagos,,,"87, Randle Avenue, Surulere, Lagos p.o.box 3047 Surulere, Lagos.",,,NHIA directory code LA/0440/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0440/P
nhia_hcp_0883,Abbey Medical Centre,clinic,Lagos,,,"74, Idewu Street, Olodi, Apapa, Lagos.",,,NHIA directory code LA/0093/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0093/P
nhia_hcp_0884,Able God Hospital and Maternity Home,clinic,Lagos,,,"52, Ijesha Road, Opp Mobil Petrol Station, Adedeji, B/stop, ijeshatedo Lagos State",,,NHIA directory code LA/1462/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1462/P
nhia_hcp_0885,Adefemi Hospital,hospital,Lagos,,,"49 Seriki Aro, Avenu Off Obafemi Awolowo Way Lagos.",,,NHIA directory code LA/0721/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0721/P
nhia_hcp_0886,Adesola Clinic,clinic,Lagos,,,"2 Onabola street, Pedro Road. Bariga. 01",,,NHIA directory code LA/0670/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0670/P
nhia_hcp_0887,Adonai Medical Centre,clinic,Lagos,,,"No. 36 Adekunle Kuye Street, Lagos.",,,NHIA directory code LA/0376/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0376/P
nhia_hcp_0888,Afrique Medical clinic,clinic,Lagos,,,"H17, K close, off 3rd avenue, Gowon estate, Egbeda-lagos, Lagos State",,,NHIA directory code LA/1511/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1511/P
nhia_hcp_0889,Ajayi Medical Center,clinic,Lagos,,,50 Ekulu Street Ikorodu,,,NHIA directory code LA/0662/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0662/P
nhia_hcp_0890,Ajeromi General Hospital,hospital,Lagos,,,"Cardoso street Awodi-Ora Ajegunle,",,,NHIA directory code LA/0036/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0036/P
nhia_hcp_0891,Ajike-Sanda Memorial Medical Centre,clinic,Lagos,,,"54, Adeniji Adele Street, Lagos.",,,NHIA directory code LA/0270/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0270/P
nhia_hcp_0892,Alheri Hospital,hospital,Lagos,,,"10, Ojodu Abiodun Road, Off Kosoko Road, Berger B/Stop, Ojodu, Lagos",,,NHIA directory code LA/0569/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0569/P
nhia_hcp_0893,Alimosho General Hospital,hospital,Lagos,,,"LASU/Isheri road, Igando, Lagos State",,,NHIA directory code LA/1626/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1626/P
nhia_hcp_0894,All Soul's Clinics Ltd,hospital,Lagos,,,"No. 255 Ojo Road, Ajegunle, Lagos",,,NHIA directory code LA/0038/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0038/P
nhia_hcp_0895,All Souls Infirmary Hospital & Mat. Centre,hospital,Lagos,,,"No. 8 Church Street, Elere, Agege, Lagos.",,,NHIA directory code LA/0016/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0016/P
nhia_hcp_0896,AMC Hospital,hospital,Lagos,,,"House 19, Dubar Road, Mile 2, Lagos.",,,NHIA directory code LA/0086/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0086/P
nhia_hcp_0897,Ameso Specialist Hospital,hospital,Lagos,,,7 Jumat Olukoya Street Off Ogudu Rd Ojota,,,NHIA directory code LA/0630/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0630/P
nhia_hcp_0898,Ancel Hospital,hospital,Lagos,,,"44 Kemberi Road, Okoko-Ojo, Lagos",,,NHIA directory code LA/1292/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1292/P
nhia_hcp_0899,Ancilla Catholic Hospital,hospital,Lagos,,,"3, Muyiwa Olojo Street, Iju, Lagos.",,,NHIA directory code LA/0646/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0646/P
nhia_hcp_0900,Aniyun hospital,hospital,Lagos,,,"No 3 Femi Aderibigbe, close off Diya street Beside Total filling station, Ifako",,,NHIA directory code LA/0617/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0617/P
nhia_hcp_0901,Araba medical center,clinic,Lagos,,,"122, Ekoro- Agbelekale road, Big Joy B/stop, Abule Egba, Lagos State",,,NHIA directory code LA/1522/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1522/P
nhia_hcp_0902,Aruna Ogun Memorial Specialist Hospital,hospital,Lagos,,,2/4 Bamimosu St Ipakodo-Ikorodu,,,NHIA directory code LA/0635/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0635/P
nhia_hcp_0903,Ascon Clinic,clinic,Lagos,,,"Badagry, Lagos",,,NHIA directory code LA/0934/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0934/P
nhia_hcp_0904,Avon Medical Services LTD,hospital,Lagos,,,Lagos state,,,NHIA directory code LA/1784/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1784/P
nhia_hcp_0905,Ayo Clinic,clinic,Lagos,,,"No. 8 Alapere Street , Ketu Lagos",,,NHIA directory code LA/0252/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0252/P
nhia_hcp_0906,AYODELE MEDICAL CENTRE,clinic,Lagos,,,"NO 1, AYODELE CLOSE, BY ADEJONWO STREET, OFF JONATHAN COKER ROAD, BY FEGBA JUNCTION, IJU - LAGOS.",,,NHIA directory code LA/0643/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0643/P
nhia_hcp_0907,Balda Hospital & Maternity,clinic,Lagos,,,"No 31, Itsekiri Street, Iju-Ajuwon, Lagos",,,NHIA directory code LA/0640/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0640/P
nhia_hcp_0908,"Barbinton Medical Centre,ketu",clinic,Lagos,,,No. 9 Samuel Anibaba Street Iyana School Bus Stop Ketu Lagos,,,NHIA directory code LA/0004/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0004/P
nhia_hcp_0909,Barnes Hospital,hospital,Lagos,,,"Plot 34B Oniru Rd, Dideolu Estate, Victoria Island, Lagos.",,,NHIA directory code LA/0622/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0622/P
nhia_hcp_0910,BCL Clinic,clinic,Lagos,,,"10, MacDonald Road, Ikoyi, Lagos",,,NHIA directory code LA/0502/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0502/P
nhia_hcp_0911,BEE HESS HOSPITAL,hospital,Lagos,,,LAGOS,,,NHIA directory code LA/1794/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1794/P
nhia_hcp_0912,Best Hope Hospital Limited,hospital,Lagos,,,40 Alaromi St Off Layi Oyekanmi St Mushin,,,NHIA directory code LA/0627/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0627/P
nhia_hcp_0913,Bestcare Hospital,hospital,Lagos,,,"2A Keffi Street, South-West Ikoyi",,,NHIA directory code LA/1204/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1204/P
nhia_hcp_0914,Bethesda Family Clinic and Maternity,clinic,Lagos,,,"207 Road, A Close House 6. Festac Town Lagos",,,NHIA directory code LA/0659/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0659/P
nhia_hcp_0915,Betta Hospitals Ltd.,hospital,Lagos,,,"9-11 Coker Street, Ipaja Road, Agege, Lagos",,,NHIA directory code LA/0014/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0014/P
nhia_hcp_0916,Blooming Care Hospital,hospital,Lagos,,,Lagos,,,NHIA directory code LA/1719/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1719/P
nhia_hcp_0917,Blue Cross Hospital,hospital,Lagos,,,"48 Ijaiye Road, Ogba",,,NHIA directory code LA/1311/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1311/P
nhia_hcp_0918,Bodet Medicare & Maternity,clinic,Lagos,,,"6/8 Odewale St. Alausa, Ikeja",,,NHIA directory code LA/0176/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0176/P
nhia_hcp_0919,Bola Hospital And Maternity Home,clinic,Lagos,,,"No 30 Akiti avenue, off Oka Road By Gidion B/stop Isolo, Lagos",,,NHIA directory code LA/0623/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0623/P
nhia_hcp_0920,Bose Specialist Hospital,hospital,Lagos,,,"7,Ilori Street, Ire-Akari Estate, Isolo",,,NHIA directory code LA/0363/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0363/P
nhia_hcp_0921,BRAFUS SPECIALIST HOSPITAL,hospital,Lagos,,,"1B AJAYI ROAD, OGBA, P.O. Box 21, Oshopey Plaza, Allen Avenue, Ikeja,Lagos.",,,NHIA directory code LA/0177/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0177/P
nhia_hcp_0922,Broad Hospital & Materinty,hospital,Lagos,,,"17 Fehintola Street , Off Isijola Street Ikotun Lagos",,,NHIA directory code LA/0045/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0045/P
nhia_hcp_0923,Calvery Grace Hospital,hospital,Lagos,,,"Lagos Badagry Express Way, IyanaIba B/Stop, Opp. LASU, Ojo",,,NHIA directory code LA/1207/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1207/P
nhia_hcp_0924,Christ Foundation Clinic,clinic,Lagos,,,"68 Alhaja Sinatu Ajayi Road, Morogbo Agbara, Lagos",,,NHIA directory code LA/0704/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0704/P
nhia_hcp_0925,CITIZEN MEDICAL CENTER,clinic,Lagos,,,86 NORMAN WILLIAMS STREET S/W IKOYI,,,NHIA directory code LA/0985/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0985/P
nhia_hcp_0926,CONTINENTAL HOSPITAL AND MATERNITY HOME,clinic,Lagos,,,"11 AGO-OWU ST OFF KAYODE ST ONIPANU, Lagos",,,NHIA directory code LA/0616/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0616/P
nhia_hcp_0927,Cosmoderm Medical Centre,clinic,Lagos,,,"202, Awolowo Road, Folomo, Ikoyi, Lagos.",,,NHIA directory code LA/0138/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0138/P
nhia_hcp_0928,Cottage Hospital/Comprehensive Health Centre,clinic,Lagos,,,"Police College, Ikeja, Lagos State",,,NHIA directory code LA/0589/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0589/P
nhia_hcp_0929,County Hospital Ltd.,hospital,Lagos,,,"43-45 Isheri Road, Agudu - Ogba Ikeja Lagos.",,,NHIA directory code LA/0009/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0009/P
nhia_hcp_0930,CRI Mediclinic Lekki Vgc,hospital,Lagos,,,Plot 232 Road 1 Vgc Lekki Epc Expressway Lagos,,,NHIA directory code LA/0374/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0374/P
nhia_hcp_0931,Crystal Specialist Hospital,hospital,Lagos,,,"148, Akowonjo Road, Dopemu, Lagos.",,,NHIA directory code LA/0539/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0539/P
nhia_hcp_0932,Dako Medical Centre (Hosp. & Mat. Home),clinic,Lagos,,,"225b Kirikiri Rd., Trinity Bus Stop, Olodi, Apapa, Lagos.",,,NHIA directory code LA/0090/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0090/P
nhia_hcp_0933,DaySpring Hospital & Maternity,clinic,Lagos,,,1 Papoola Street Off Isijola Street Ikotun Lagos,,,NHIA directory code LA/0690/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0690/P
nhia_hcp_0934,Deji Clinic,clinic,Lagos,,,"1, Atilade Adebowale Str, Off Daddy Savage Str, Fagba, Iju Ishaga, Lagos",,,NHIA directory code LA/0007/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0007/P
nhia_hcp_0935,Deji Clinic Ltd.,clinic,Lagos,,,"19 Demurin Street, Catop Chicken George Ketu Lagos",,,NHIA directory code LA/0251/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0251/P
nhia_hcp_0936,Delta Crown Hospital & Mat. Home,hospital,Lagos,,,"14, Ajayi Street, Ketu, Lagos",,,NHIA directory code LA/0533/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0533/P
nhia_hcp_0937,Divine Blessing Hospital,hospital,Lagos,,,"1 Aruna Ayuba Close, Akesan, Lagos",,,NHIA directory code LA/1301/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1301/P
nhia_hcp_0938,Divine -Grace Medical Centre,clinic,Lagos,,,"3, Sobogun Rofa Street, Off Airport Road Mafoloku-Oshodi Lagos",,,NHIA directory code LA/0354/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0354/P
nhia_hcp_0939,Dolu Hospital,hospital,Lagos,,,7.Sunmola Abayomi Str. Motoluku Lagos,,,NHIA directory code LA/0351/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0351/P
nhia_hcp_0940,Donas Hospital and Maternity,clinic,Lagos,,,67 Owulade Avenue Irawo Bus/Stop Owode,,,NHIA directory code LA/0639/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0639/P
nhia_hcp_0941,Doren Specialist Hospital,hospital,Lagos,,,"1 Kemfat Road , Thomas Estate, Ajah. 0",,,NHIA directory code LA/0134/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0134/P
nhia_hcp_0942,DUNIA HOSPITAL,hospital,Lagos,,,47 OLD OKO OBA RD. AGEGE,,,NHIA directory code LA/0991/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0991/P
nhia_hcp_0943,Duro Soleye Hospital,hospital,Lagos,,,"Duro Soleye Hospital,34 Allen Avenue,Ikeja",,,NHIA directory code LA/1259/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/1259/P
nhia_hcp_0944,Ebenezer Specialist Hospital,hospital,Lagos,,,"355 Agege Motor Road Challenge B/Stop, Mushin",,,NHIA directory code LA/0305/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0305/P
nhia_hcp_0945,"Eko Hospital, Ikeja",hospital,Lagos,,,"31, Mobolaji Bank, Anthony Way Ikeja",,,NHIA directory code LA/0174/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0174/P
nhia_hcp_0946,Elegbeleye Specialist Hospital,hospital,Lagos,,,"1, Elegbeleye Street, Ikosi-Ketu, Lagos",,,NHIA directory code LA/0566/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0566/P
nhia_hcp_0947,Elphy Hospital,hospital,Lagos,,,"6, Task Force Rd, By PPL B/S, Okokomaiko, Lagos",,,NHIA directory code LA/0705/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,LA/0705/P
